geo_loc_name	Host	lat_lon
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
"Australia: Western Sydney U, HIE, NSW"	not applicable	33.61 S 150.75 E
"Australia: Western Sydney U, HIE, NSW"	not applicable	33.61 S 150.75 E
"Australia: Western Sydney U, HIE, NSW"	not applicable	33.61 S 150.75 E
"Australia: Western Sydney U, HIE, NSW"	not applicable	33.61 S 150.75 E
"Australia: Western Sydney U, HIE, NSW"	not applicable	33.61 S 150.75 E
"Australia: Western Sydney U, HIE, NSW"	not applicable	33.61 S 150.75 E
"Australia: Western Sydney U, HIE, NSW"	not applicable	33.61 S 150.75 E
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
"Australia: Menangle, EMAI, NSW"	not applicable	34.13 S 150.72 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
China: Qingdao	None	36.04 N 120.19000000 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
Italy: Reggio Calabria	Thaumetopoea pityocampa	38.10 N 15.9 E
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Carnegiea gigantea	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Carnegiea gigantea	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Carnegiea gigantea	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Carnegiea gigantea	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Carnegiea gigantea	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Carnegiea gigantea	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Carnegiea gigantea	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Carnegiea gigantea	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Pachycereus pringlei	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Carnegiea gigantea	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Carnegiea gigantea	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Carnegiea gigantea	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Carnegiea gigantea	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.50216 N 111.47418 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
"Mexico: SON,Bahia de Kino"	Drosophila nigrospiracula	28.49516 N 111.48036 W
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
Italy:Reggio Calabria	None	38.4 N 15.91 E
China: Qingdao	None	36.04 N 120.19000000 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
"China: Shaanxi, Qinling"	Bombus trifasciatus	33.66579 N 107.57678 E
"China: Sichuan, Pingwu"	Bombus flavescens	32.96745 N 104.10421 E
"China: Shaanxi, Qinling"	Bombus trifasciatus	33.66579 N 107.57678 E
"China: Shaanxi, Qinling"	Bombus lepidus	33.6289 N 107.5568 E
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Belgium	Bombus terrestris	51.13 N 4.89 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
Mexico:Veracruz	Copris incertus	19.5312 N 96.9159 W
"India: VELLANIKKARA, THRISSUR,KERALA"	Helicoverpa armigera	10.5465 N 76.28570000 E
"China: Shaanxi, Qinling"	Bombus flavescens	33.66579 N 107.57678 E
"China: Shaanxi, Qinling"	Bombus trifasciatus	33.66579 N 107.57678 E
"China: Shaanxi, Qinling"	Bombus pyrosoma	33.6289 N 107.5568 E
"China: Yunnan, Lijiang"	Bombus lepidus	27.00367 N 100.09197 E
"China: Yunnan, Lijiang"	Bombus lepidus	27.00198 N 100.09594 E
"China: Yunnan, Lijiang"	Bombus lepidus	27.00198 N 100.09594 E
"China: Sichuan, Pingwu"	Bombus pratorum	32.96745 N 104.10421 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:jiangxi	None	32.13 N 114.08 E
China:Sichuan	Apis cerana	32.53011 N 104.47551 E
China:Sichuan	Apis cerana	32.53011 N 104.47551 E
China:Sichuan	Apis cerana	32.52392 N 104.59216 E
China:Sichuan	Apis cerana	32.52392 N 104.59216 E
China:Sichuan	Apis cerana	32.52392 N 104.59216 E
China:Sichuan	Apis cerana	32.52392 N 104.59216 E
China:Sichuan	Apis cerana	32.52392 N 104.59216 E
China:Qinghai	Apis cerana	36.047225 N 101.43906 E
China:Qinghai	Apis cerana	36.047225 N 101.43906 E
China:Qinghai	Apis cerana	36.047225 N 101.43906 E
China:Qinghai	Apis cerana	36.047225 N 101.43906 E
China:Qinghai	Apis cerana	36.047225 N 101.43906 E
China:Qinghai	Apis cerana	36.047225 N 101.43906 E
China:Jilin	Apis cerana	43.45070 N 128.78045 E
China:Jilin	Apis cerana	43.45070 N 128.78045 E
China:Sichuan	Apis cerana	32.5286 N 104.58438 E
China:Jilin	Apis cerana	43.45070 N 128.78045 E
China:Jilin	Apis cerana	43.45070 N 128.78045 E
China:Jilin	Apis cerana	43.45070 N 128.78045 E
China:Jilin	Apis cerana	43.45070 N 128.78045 E
China:Sichuan	Apis cerana	32.96745 N 104.10421 E
China:Sichuan	Apis cerana	32.96745 N 104.10421 E
China:Sichuan	Apis cerana	32.53402 N 104.47208 E
China:Sichuan	Apis cerana	32.53402 N 104.47208 E
China:Sichuan	Apis cerana	32.53156 N 104.47321 E
China:Sichuan	Apis cerana	32.53156 N 104.47321 E
China:Sichuan	Apis cerana	32.53063 N 104.57895 E
China:Sichuan	Apis cerana	32.53063 N 104.57895 E
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
Colombia: Caldas	None	4.96894 N 75.65045 W
None	None	23.46 N 85.31 E
None	None	23.46 N 85.31 E
USA:Little Gap Banding Station	Icosta americana	40.8 N 75.529 W
USA:Little Gap Banding Station	Icosta americana	40.8 N 75.529 W
USA:Little Gap Banding Station	Icosta americana	40.8 N 75.529 W
