0.0017113662973796	Bacteria	Desulfobacterota_I	Desulfarculia_446701	Adiutricales	Adiutricaceae	Adiutrix	Adiutrix intracellularis
0.0017351193186282	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Psychrobacter	Psychrobacter sp001435295
0.0015475699608272	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Enterococcaceae		
0.0013769609548121	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Weissella_A_338544	Weissella_A_338544 thailandensis
0.0014981954422964	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Sporanaerobacteraceae	Anaerosalibacter	Anaerosalibacter bizertensis
0.0025256594894391	Bacteria	Firmicutes_D	Bacilli	DSM-16016	Caldibacillaceae	Bacillus_J	Bacillus_J andreraoultii
0.0013643144567506	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Brevibacteriaceae	Brevibacterium	Brevibacterium ravenspurgense
0.0016298824831835	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium amycolatum_A
0.0009500385571933	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium aurimucosum
0.0007286689482275	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_302584	Bacillaceae_C	Lederbergia_302195	Lederbergia graminis
0.0022159429196237	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus acidipiscis
0.0021257799131146	Bacteria	Firmicutes_D	Bacilli	Bacillales_D_310495	Amphibacillaceae	Oceanobacillus	Oceanobacillus caeni
0.0016414527757445	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus acidilactici
0.0019695181887718	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus pentosaceus
0.0022076087706704	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Brevibacteriaceae	Brevibacterium	Brevibacterium senegalense
0.0021907020161928	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Dietzia	Dietzia aerolata
0.0018769078166558	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Halopseudomonas_641347	Halopseudomonas formosensis
0.0018446090138498	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Helcococcus	Helcococcus sueciensis
0.0013008738866515	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Flavobacteriaceae	Flavobacterium	Myroides cloacae
0.0021939368806078	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_595422	Burkholderiaceae_A_595422	Oligella	Oligella ureolytica
0.0022253801332535	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_C	Enterococcus_C asini
0.0017183218447776	Bacteria	Firmicutes_D	Bacilli	Bacillales_D_310495	Amphibacillaceae	Oceanobacillus	Oceanobacillus sojae
0.0018359070193709	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Sporanaerobacteraceae	Anaerosalibacter	Anaerosalibacter massiliensis
0.0025848187383034	Bacteria	Firmicutes_D	Bacilli	Bacillales_D_310495	Amphibacillaceae	Bacillus_286932	Bacillus thermocloacae
0.0018503061538036	Bacteria	Firmicutes_D	Bacilli	DSM-16016	Caldibacillaceae	Bacillus_J	Bacillus_J thermoamylovorans
0.002057755999857	Bacteria	Firmicutes_D	Bacilli	Bacillales_D_310495	Amphibacillaceae	Cerasibacillus	Cerasibacillus quisquiliarum
0.0026238657056954	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_501579	Rhizobiaceae_A_501579	Chelativorans_501579	Chelativorans composti
0.0019810286942265	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_302584	Bacillaceae_C	Lederbergia_302195	Lederbergia wuyishanensis
0.0017442252421094	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Flavobacteriaceae	Flavobacterium	Myroides ceti
0.001392434033475	Bacteria	Firmicutes_D	Bacilli	Thermoactinomycetales_367867	Novibacillaceae	Novibacillus	Novibacillus thermophilus
0.0022133110551996	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Proteiniboraceae	Proteiniborus	Proteiniborus indolifex
0.0022785106586687	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_648040	Pseudomonas_E_648040 mangrovi
0.0015681514068184	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora viridis
0.0026541408181584	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Tepidimicrobiaceae	Schnuerera	Schnuerera ultunensis
0.0021809035748607	Bacteria	Firmicutes_D	Bacilli	Bacillales_D_310495	Amphibacillaceae	Sinibacillus	Sinibacillus soli
0.0015008720344378	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Tepidimicrobiaceae	Tepidimicrobium	Tepidimicrobium ferriphilum
0.0023015780885536	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Tissierellaceae	Tissierella_B_224123	Tissierella_B_224123 praeacuta
0.0017999469820626	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Tissierellaceae	Tissierella_B_224124	Tissierella_B_224124 carlieri
0.0023473500224814	Bacteria	Firmicutes_D	Bacilli	ML615J-28	CAG-698	UBA2253	UBA2253 sp002068415
0.0013522397519787	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Nevskiaceae	Hydrocarboniphaga	Hydrocarboniphaga effusa
0.0019592636723123	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_C	Paenibacillus_C camelliae
0.0010787042011441	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592524	Burkholderiaceae_A_574870	Undibacterium_570144	Undibacterium oligocarboniphilum
0.0018948767678884	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Acinetobacter	Acinetobacter gerneri
0.0016103984660837	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Flavobacteriaceae	Flavobacterium	Flavobacterium indicum_A_820422
0.0025592399151863	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Flavobacteriaceae	Flavobacterium	Flavobacterium naphthae
0.002054407336003	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Flavobacteriaceae	Flavobacterium	Myroides aquimaris
0.0008456700797622	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Flavobacteriaceae	Flavobacterium	Myroides odoratus
0.0014937169333027	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Parapedobacter	Parapedobacter lycopersici
0.0024533081211548	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_650325	Pseudomonas_E_650325 guryensis
0.0023670490122591	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium cellulitidis
0.0021782635960846	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium faecale
0.0025381132850467	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium hotanense
0.0024521876882046	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium kyonggiense
0.0019627008061429	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium nematocida
0.0023263473262606	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium terrae
0.002036068998808	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium yanglingense
0.0019991909040444	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Peptoniphilaceae	Anaerosphaera_226805	Anaerosphaera stercorisuis
0.0010097229495978	Bacteria	Firmicutes_D	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Erysipelothrix sp009828835
0.0011894855153184	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Metalysinibacillus	Metalysinibacillus saudimassiliensis
0.0010606253111178	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Enterobacteriaceae_A	Morganella	Morganella morganii_731147
0.002265547267288	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Savagea	Savagea faecisuis
0.002413439783986	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Savagea	Savagea sp009740415
0.0020640030307462	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Tissierellaceae	Tissierella_A	Tissierella_A creatinophila
0.0020753008989556	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus_A	Vagococcus_A lutrae
0.0016241462618497	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus_B	Vagococcus_B carniphilus
0.0019357788980554	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus_B	Vagococcus_B silagei
0.0010836572268711	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus_C	Vagococcus_C humatus
0.0022508174226344	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Carnobacteriaceae	Pisciglobus	Pisciglobus halotolerans
0.0020574090244151	Bacteria	Firmicutes_A	Clostridia_258483	Clostridiales	Clostridiaceae_222000	Clostridium_G	Clostridium_G tetani
0.002259463689366	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus equorum
0.0020437391420762	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus porcinae
0.0026285709132802	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Acinetobacter	Acinetobacter defluvii
0.0020529653166253	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Vibrionaceae	Aliivibrio	Aliivibrio sifiae
0.0028779741409416	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_310392	Bacillaceae_G_310392	Bacillus_A	Bacillus_A cytotoxicus
0.0028316476150609	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_302584	Domibacillaceae	Bacillus_O	Bacillus_O smithii
0.0011101292126548	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales_993521	Fusobacteriaceae_993521	Cetobacterium_A	Cetobacterium_A somerae
0.0021481106299052	Bacteria	Firmicutes_A	Clostridia_258483	Clostridiales	Clostridiaceae_222000	Clostridium_T	Clostridium_T paraputrificum_208099
0.0020193808673026	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_641030	Halomonadaceae_641030	Cobetia	Cobetia crustatorum
0.0016079018068435	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Flavobacteriaceae	Flavobacterium	Flavobacterium antarcticum
0.0012207679195756	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales_993521	Fusobacteriaceae_993521	Fusobacterium_B	Fusobacterium_B sp010367435
0.0016140643211691	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Kocuria	Kocuria rosea
0.0016676788099797	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus fuchuensis
0.0022633024475686	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Metalysinibacillus	Metalysinibacillus jejuensis
0.0014737619237837	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Peptostreptococcaceae_256921	Peptostreptococcus	Peptostreptococcus russellii_A
0.0021536306096119	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Vibrionaceae	Photobacterium	Photobacterium indicum
0.0014981427746234	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Vibrionaceae	Photobacterium	Photobacterium malacitanum
0.0023504708608617	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Planococcus	Planococcus versutus
0.0014522368256041	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales_989518	Fusobacteriaceae_989518	Psychrilyobacter	Psychrilyobacter atlanticus
0.0026741030621132	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Psychrobacter	Psychrobacter coccoides
0.0025254933826327	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Psychrobacter	Psychrobacter faecalis
0.0022584763729972	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Psychrobacter	Psychrobacter pasteurii
0.0015665797003579	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	RUG420	RUG420 sp900317085
0.0021456061919963	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Shewanellaceae_666538	Shewanella	Shewanella baltica
0.0026641496387769	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Sporosarcina	Sporosarcina sp000586555
0.0021866674199996	Bacteria	Firmicutes_A	Thermosediminibacteria	Thermosediminibacterales	Tepidanaerobacteraceae	Tepidanaerobacter	Tepidanaerobacter acetatoxydans
0.0019722833474582	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Ureibacillus	Ureibacillus thermosphaericus
0.0016428420125021	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Acinetobacter	Acinetobacter albensis
0.002025075966793	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Acinetobacter	Acinetobacter harbinensis
0.0029457448076694	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Denitrificimonas	Denitrificimonas caeni
0.0025516945529459	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Flavobacteriaceae	Flavobacterium	Flavobacterium sp009792295
0.0021901989830941	Bacteria	Firmicutes_A	Clostridia_258483	Clostridiales	Clostridiaceae_222000	Hathewaya	Hathewaya massiliensis
0.0024468804823453	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_302584	Domibacillaceae	Pseudobacillus	Pseudobacillus badius
0.0020047200143491	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Psychrobacter	Psychrobacter fozii
0.0027702750825717	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Psychrobacter	Psychrobacter maritimus
0.0015676764626352	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter aceti
0.0021291950303931	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens
0.0028179172298711	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas subvibrioides
0.0022241775682277	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Enterobacteriaceae_A	Buchnera	Buchnera aphidicola_A
0.002051000006374	Bacteria	Firmicutes_A	Clostridia_258483	UBA1381	UBA1381	CAG-41	CAG-41 sp001941225
0.0020705580426832	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592522	Burkholderiaceae_A_592522	Comamonas_F_589250	Comamonas_F_589250 aquatica
0.002942824933435	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella tayi
0.0023652924471539	Bacteria	Firmicutes_D	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	Faecalibaculum rodentium
0.0014351557322719	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Oscillospiraceae_88309	Flavonifractor	Flavonifractor plautii
0.0025657565289735	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus helveticus
0.0021501916015557	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_C	Paenibacillus_C montaniterrae
0.0017808136262863	Bacteria	Firmicutes_A	Clostridia_258483	Tissierellales	Tissierellaceae	Tissierella_B_223997	Tissierella_B_223997 creatinini
0.0028593464674706	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium micropteri
0.0007465856779143	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus songhuajiangensis
0.0011770521086239	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Kurthia	Kurthia sibirica
0.0023747038127438	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592522	Burkholderiaceae_A_592522	Comamonas_F_589250	Comamonas_F_589250 kerstersii
0.001312794964103	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Beijerinckiaceae	Roseiarcus	Roseiarcus fermentans
0.0026018390721688	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Halopseudomonas_641337	Halopseudomonas xiamenensis
0.0025339444499051	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_660879	Moraxellaceae	Acinetobacter	Acinetobacter sichuanensis
0.0023327874043125	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium lactis
0.0029927618644001	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Alteromonadaceae_665222	Pseudoalteromonas	Pseudoalteromonas rhizosphaerae
0.0017662958265647	Bacteria	Firmicutes_A	Clostridia_258483	Clostridiales	Clostridiaceae_222000	Clostridium_H	Clostridium_H novyi
0.0017060543683155	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Beijerinckiaceae	Methylobacterium	Methylobacterium bullatum
0.0031623480347557	Bacteria	Firmicutes_D	Bacilli	Bacillales_D_310495	Amphibacillaceae	Amphibacillus_B_287853	Amphibacillus_B_287853 indicireducens
0.0026762222595832	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_I_359104	Enterococcus_I_359104 aquimarinus
0.0025990708506809	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Aerococcaceae	Fundicoccus	Fundicoccus ignavus
0.0030035314569851	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Aerococcaceae	Jeotgalibaca	Jeotgalibaca ciconiae
0.0028926124164483	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Metasolibacillus_304750	Metasolibacillus ndiopicus
0.0023142236827302	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_306089	Aeribacillaceae	Aeribacillus	Aeribacillus composti
0.0026827946045935	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Brevibacteriaceae	Brevibacterium	Brevibacterium samyangense
0.0028923944376105	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Beijerinckiaceae	Chelatococcus_A_503544	Chelatococcus_A_503544 composti
0.0026669702104344	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_306089	Anoxybacillaceae	Geobacillus	Geobacillus thermodenitrificans
0.0028949270681653	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Kurthia	Kurthia massiliensis
0.0028098027884235	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Nesterenkonia	Nesterenkonia flava
0.0029743490364076	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Nesterenkonia	Nesterenkonia lacusekhoensis
0.0028447328724204	Bacteria	Firmicutes_D	Bacilli	Bacillales_D_310495	Amphibacillaceae	Ornithinibacillus_287146	Ornithinibacillus scapharcae
0.0027989797742332	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_A	Paenibacillus_A barengoltzii
0.0024036035224336	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_J_366884	Paenibacillus_J_366884 campinasensis
0.0026233463879347	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	NBRC-103111	Paenibacillus_M	Paenibacillus_M ginsengihumi
0.0027077193176809	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Parapedobacter	Parapedobacter composti
0.002257204511032	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_302584	DSM-18226_301387	Robertmurraya_298194	Robertmurraya siralis
0.00277379190683	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Saccharopolyspora_D_379422	Saccharopolyspora rectivirgula
0.0028815958543868	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Brevibacteriaceae	Sediminivirga	Sediminivirga luteola
0.0025218200903456	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Thermobacillus	Thermobacillus xylanilyticus
0.0025396470289533	Bacteria	Actinobacteriota	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Thermobifida	Thermobifida fusca
0.0028320389426406	Bacteria	Actinobacteriota	Actinomycetia	Streptosporangiales	Streptosporangiaceae	Thermopolyspora	Thermopolyspora flexuosa
0.0028940103348191	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Thermotunica	Thermotunica guangxiensis
0.0023701512070886	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_302584	Bacillaceae_C	Weizmannia	Weizmannia ginsengihum
0.0022443863393978	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Mobilitalea	Herbinix hemicellulosilytica
0.0029554900852394	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592522	Burkholderiaceae_A_592522	Lampropedia	Lampropedia cohaerens
0.0029084967391066	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus mucosae
0.0026981633526271	Bacteria	Firmicutes_D	Bacilli	Paenibacillales	Paenibacillaceae_367444	Paenibacillus_C	Paenibacillus_C sputi
